,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
20160137,20160137,2021-08-20 12:02:51.209409+00:00,x,y,2021-08-26 17:00:00+00:00,2021-08-26 18:59:00+00:00,gamma,True,20.0,1,c-6,20160137,7765.0
5692145,5692145,2021-04-27 19:12:16.743784+00:00,x,y,2021-05-25 11:00:00+00:00,2021-05-25 13:00:00+00:00,gamma,True,20.0,1,c-4,5692145,9655.0
8324482,8324482,2021-06-01 05:33:58.901753+00:00,x,y,2021-06-07 16:00:00+00:00,2021-06-07 18:00:00+00:00,alpha,True,15.0,1,a-23,8324482,9403.0
14722951,14722951,2021-07-16 15:16:28.078808+00:00,x,y,2021-08-08 14:00:00+00:00,2021-08-08 15:55:00+00:00,beta,True,40.0,0,b-9,14722951,10910.0
8994345,8994345,2021-06-07 12:17:57.848741+00:00,x,y,2021-08-15 04:00:00+00:00,2021-08-15 06:00:00+00:00,alpha,True,15.0,1,a-1,8994345,9403.0
13987628,13987628,2021-07-11 15:48:40.266111+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,2,c-6,13987628,12545.0
5774311,5774311,2021-04-29 04:36:32.475374+00:00,x,y,2021-05-31 13:30:00+00:00,2021-05-31 15:30:00+00:00,alpha,True,35.0,1,a-5,5774311,8290.0
4715700,4715700,2021-04-18 07:46:31.096265+00:00,x,y,2021-07-30 09:00:00+00:00,2021-07-30 10:55:00+00:00,beta,True,20.0,0,b-67,4715700,7382.0
1718607,1718607,2021-02-15 12:43:01.503986+00:00,x,y,2021-02-22 05:00:00+00:00,2021-02-22 07:00:00+00:00,gamma,True,20.0,1,c-2,1718607,12500.0
12496761,12496761,2021-07-03 08:41:29.937662+00:00,x,y,2021-07-03 16:00:00+00:00,2021-07-03 18:00:00+00:00,alpha,True,15.0,1,a-23,12496761,14945.0
9653891,9653891,2021-06-13 08:02:50.139865+00:00,x,y,2021-09-07 09:45:00+00:00,2021-09-07 11:45:00+00:00,gamma,True,20.0,2,c-2,9653891,7900.0
19723335,19723335,2021-08-18 02:16:17.614045+00:00,x,y,2021-08-20 04:40:00+00:00,2021-08-20 06:40:00+00:00,omega,True,20.0,1,d-1,19723335,17900.0
2815752,2815752,2021-03-08 05:55:36.542576+00:00,x,y,2021-04-05 11:00:00+00:00,2021-04-05 13:00:00+00:00,gamma,True,20.0,2,c-4,2815752,11405.0
5596757,5596757,2021-04-26 14:38:29.456886+00:00,x,y,2021-04-28 05:00:00+00:00,2021-04-28 07:00:00+00:00,gamma,True,20.0,2,c-2,5596757,8390.0
10512947,10512947,2021-06-20 03:09:23.598848+00:00,x,y,2021-06-21 10:30:00+00:00,2021-06-21 12:25:00+00:00,beta,True,20.0,0,b-69,10512947,7201.0
8239007,8239007,2021-05-31 11:15:15.396759+00:00,x,y,2021-06-10 05:00:00+00:00,2021-06-10 07:00:00+00:00,alpha,True,35.0,1,a-1,8239007,9707.0
8040032,8040032,2021-05-29 15:33:18.202121+00:00,x,y,2021-06-30 05:00:00+00:00,2021-06-30 06:55:00+00:00,beta,True,20.0,0,b-1,8040032,10088.0
3435345,3435345,2021-03-17 16:04:06.651776+00:00,x,y,2021-03-19 15:30:00+00:00,2021-03-19 17:30:00+00:00,alpha,True,15.0,1,a-7,3435345,9798.0
18265949,18265949,2021-08-10 18:11:05.490980+00:00,x,y,2021-08-13 07:15:00+00:00,2021-08-13 09:15:00+00:00,alpha,True,20.0,1,a-5,18265949,7524.0
18896893,18896893,2021-08-13 14:01:24.922403+00:00,x,y,2021-08-19 14:00:00+00:00,2021-08-19 15:55:00+00:00,beta,True,40.0,0,b-9,18896893,13330.0
1307386,1307386,2021-02-05 12:49:48.250374+00:00,x,y,2021-02-15 13:00:00+00:00,2021-02-15 15:00:00+00:00,alpha,True,0.0,0,a-5,1307386,8739.0
2868281,2868281,2021-03-08 21:38:47.801762+00:00,x,y,2021-03-09 05:00:00+00:00,2021-03-09 07:00:00+00:00,gamma,True,20.0,2,c-2,2868281,8890.0
12833938,12833938,2021-07-05 01:18:53.372752+00:00,x,y,2021-07-11 13:00:00+00:00,2021-07-11 15:00:00+00:00,alpha,True,15.0,1,a-9,12833938,12945.0
10262951,10262951,2021-06-17 20:07:02.296738+00:00,x,y,2021-07-18 04:00:00+00:00,2021-07-18 06:00:00+00:00,alpha,True,15.0,1,a-1,10262951,6531.0
4921643,4921643,2021-04-19 23:42:16.291967+00:00,x,y,2021-05-20 11:00:00+00:00,2021-05-20 13:00:00+00:00,gamma,True,20.0,1,c-4,4921643,8650.0
38737,38737,2021-01-01 12:35:01.775860+00:00,x,y,2021-01-17 05:00:00+00:00,2021-01-17 06:55:00+00:00,beta,False,20.0,0,b-1,38737,8707.0
15674280,15674280,2021-07-24 05:20:44.736075+00:00,x,y,2021-08-09 05:00:00+00:00,2021-08-09 06:55:00+00:00,beta,True,20.0,0,b-1,15674280,6800.0
14323878,14323878,2021-07-13 20:25:51.489345+00:00,x,y,2021-07-24 14:00:00+00:00,2021-07-24 16:00:00+00:00,gamma,True,20.0,1,c-4,14323878,17345.0
2520694,2520694,2021-03-03 10:07:59.676547+00:00,x,y,2021-03-22 14:00:00+00:00,2021-03-22 15:55:00+00:00,beta,True,20.0,0,b-9,2520694,11441.0
7810259,7810259,2021-05-26 14:39:01.063105+00:00,x,y,2021-06-01 17:00:00+00:00,2021-06-01 18:59:00+00:00,gamma,True,20.0,2,c-6,7810259,9025.0
9824448,9824448,2021-06-14 10:07:57.130910+00:00,x,y,2021-07-04 14:00:00+00:00,2021-07-04 15:55:00+00:00,beta,True,20.0,0,b-9,9824448,6522.0
12397548,12397548,2021-07-02 17:54:32.371263+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,1,c-6,12397548,12050.0
3888363,3888363,2021-03-26 18:35:27.662754+00:00,x,y,2021-03-30 17:00:00+00:00,2021-03-30 18:59:00+00:00,gamma,True,20.0,2,c-6,3888363,10800.0
21542046,21542046,2021-08-30 07:38:35.251045+00:00,x,y,2021-08-30 14:00:00+00:00,2021-08-30 15:55:00+00:00,beta,True,40.0,0,b-9,21542046,18310.0
6714458,6714458,2021-05-13 07:26:56.737816+00:00,x,y,2021-07-09 14:00:00+00:00,2021-07-09 15:55:00+00:00,beta,True,20.0,0,b-9,6714458,6744.0
12247792,12247792,2021-07-02 00:38:24.452427+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 16:00:00+00:00,gamma,True,20.0,2,c-4,12247792,12545.0
7068011,7068011,2021-05-17 21:12:07.548977+00:00,x,y,2021-06-02 05:00:00+00:00,2021-06-02 06:55:00+00:00,beta,True,20.0,0,b-1,7068011,6723.0
16034553,16034553,2021-07-26 16:15:42.966337+00:00,x,y,2021-07-28 14:00:00+00:00,2021-07-28 15:55:00+00:00,beta,True,40.0,0,b-9,16034553,13090.0
1351802,1351802,2021-02-06 15:56:40.316079+00:00,x,y,2021-02-09 16:00:00+00:00,2021-02-09 18:10:00+00:00,alpha,True,20.0,1,a-7,1351802,9799.0
8358652,8358652,2021-06-01 10:37:46.546037+00:00,x,y,2021-06-04 05:00:00+00:00,2021-06-04 07:00:00+00:00,alpha,True,35.0,1,a-1,8358652,9707.0
19842372,19842372,2021-08-18 16:13:07.566670+00:00,x,y,2021-08-29 07:00:00+00:00,2021-08-29 09:00:00+00:00,alpha,True,15.0,1,a-5,19842372,8300.0
669994,669994,2021-01-20 07:39:49.618773+00:00,x,y,2021-02-13 14:00:00+00:00,2021-02-13 15:55:00+00:00,beta,True,20.0,0,b-9,669994,8718.0
20829924,20829924,2021-08-24 19:03:10.822254+00:00,x,y,2021-08-31 10:00:00+00:00,2021-08-31 12:00:00+00:00,gamma,True,20.0,2,c-2,20829924,10530.0
8239889,8239889,2021-05-31 11:23:45.519945+00:00,x,y,2021-05-31 16:00:00+00:00,2021-05-31 18:00:00+00:00,alpha,True,15.0,1,a-7,8239889,13592.0
8854682,8854682,2021-06-06 00:35:50.368280+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 16:00:00+00:00,gamma,True,20.0,2,c-4,8854682,11900.0
1265369,1265369,2021-02-04 11:39:08.259147+00:00,x,y,2021-02-06 05:00:00+00:00,2021-02-06 07:00:00+00:00,gamma,True,0.0,0,c-2,1265369,8025.0
11010603,11010603,2021-06-24 04:05:47.733842+00:00,x,y,2021-07-12 10:00:00+00:00,2021-07-12 12:00:00+00:00,alpha,True,15.0,1,a-7,11010603,7150.0
5049640,5049640,2021-04-20 20:00:24.780277+00:00,x,y,2021-05-18 13:30:00+00:00,2021-05-18 15:30:00+00:00,alpha,True,15.0,1,a-5,5049640,7796.0
4213933,4213933,2021-04-03 12:04:54.950077+00:00,x,y,2021-04-05 11:00:00+00:00,2021-04-05 12:55:00+00:00,beta,True,20.0,0,b-69,4213933,8998.0
4070804,4070804,2021-03-30 19:17:18.333634+00:00,x,y,2021-04-07 05:00:00+00:00,2021-04-07 07:00:00+00:00,alpha,True,35.0,1,a-1,4070804,10799.0
8877210,8877210,2021-06-06 09:16:41.632908+00:00,x,y,2021-07-22 11:00:00+00:00,2021-07-22 12:55:00+00:00,beta,True,20.0,0,b-69,8877210,10057.0
18620088,18620088,2021-08-12 07:43:44.230290+00:00,x,y,2021-08-19 13:00:00+00:00,2021-08-19 15:00:00+00:00,alpha,True,20.0,1,a-9,18620088,12645.0
17417908,17417908,2021-08-06 17:23:31.459575+00:00,x,y,2021-08-08 10:00:00+00:00,2021-08-08 12:00:00+00:00,alpha,True,20.0,1,a-7,17417908,12645.0
17830669,17830669,2021-08-08 20:10:14.543417+00:00,x,y,2021-09-04 17:05:00+00:00,2021-09-04 19:05:00+00:00,omega,True,20.0,1,d-5,17830669,6870.0
15013005,15013005,2021-07-18 20:04:58.536492+00:00,x,y,2021-07-24 10:00:00+00:00,2021-07-24 12:00:00+00:00,alpha,True,35.0,1,a-7,15013005,12645.0
17611686,17611686,2021-08-07 18:51:44.707588+00:00,x,y,2021-08-21 10:00:00+00:00,2021-08-21 12:00:00+00:00,gamma,True,20.0,2,c-2,17611686,10280.0
7122614,7122614,2021-05-18 14:20:38.001369+00:00,x,y,2021-05-21 10:00:00+00:00,2021-05-21 12:00:00+00:00,alpha,True,15.0,1,a-9,7122614,7124.0
15036762,15036762,2021-07-19 04:52:53.225650+00:00,x,y,2021-08-01 10:00:00+00:00,2021-08-01 12:00:00+00:00,alpha,True,15.0,1,a-7,15036762,18945.0
1829590,1829590,2021-02-17 17:28:30.260343+00:00,x,y,2021-03-20 13:30:00+00:00,2021-03-20 15:40:00+00:00,alpha,True,35.0,1,a-5,1829590,12500.0
5362011,5362011,2021-04-23 17:15:45.212165+00:00,x,y,2021-05-20 14:00:00+00:00,2021-05-20 15:55:00+00:00,beta,True,20.0,0,b-9,5362011,6755.0
9482291,9482291,2021-06-12 05:32:45.817911+00:00,x,y,2021-06-12 14:00:00+00:00,2021-06-12 15:55:00+00:00,beta,True,40.0,0,b-9,9482291,8012.0
16659185,16659185,2021-07-31 14:34:18.669935+00:00,x,y,2021-08-22 16:00:00+00:00,2021-08-22 18:00:00+00:00,alpha,True,15.0,1,a-23,16659185,9045.0
10345751,10345751,2021-06-18 15:12:45.776691+00:00,x,y,2021-07-16 13:00:00+00:00,2021-07-16 15:00:00+00:00,alpha,True,15.0,1,a-9,10345751,6531.0
9676974,9676974,2021-06-13 10:42:35.805433+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 16:00:00+00:00,gamma,True,20.0,2,c-4,9676974,7900.0
20074646,20074646,2021-08-20 00:09:35.763050+00:00,x,y,2021-08-24 10:00:00+00:00,2021-08-24 12:00:00+00:00,gamma,True,20.0,1,c-2,20074646,10425.0
15903760,15903760,2021-07-25 18:49:38.030633+00:00,x,y,2021-08-09 10:00:00+00:00,2021-08-09 12:00:00+00:00,gamma,True,20.0,1,c-2,15903760,7765.0
20889994,20889994,2021-08-25 08:09:11.144443+00:00,x,y,2021-08-27 05:00:00+00:00,2021-08-27 06:55:00+00:00,beta,True,40.0,0,b-1,20889994,13320.0
15899135,15899135,2021-07-25 18:14:10.103502+00:00,x,y,2021-07-30 10:00:00+00:00,2021-07-30 12:00:00+00:00,alpha,True,35.0,1,a-7,15899135,12645.0
7751340,7751340,2021-05-25 18:12:30.514814+00:00,x,y,2021-06-19 10:00:00+00:00,2021-06-19 12:00:00+00:00,alpha,True,35.0,1,a-9,7751340,7520.0
16044255,16044255,2021-07-26 17:19:44.600680+00:00,x,y,2021-08-01 10:00:00+00:00,2021-08-01 12:00:00+00:00,alpha,True,15.0,1,a-7,16044255,12945.0
19009035,19009035,2021-08-14 06:18:49.579546+00:00,x,y,2021-08-16 10:00:00+00:00,2021-08-16 12:00:00+00:00,alpha,True,20.0,1,a-7,19009035,8381.0
11122646,11122646,2021-06-24 19:12:40.792883+00:00,x,y,2021-07-09 05:00:00+00:00,2021-07-09 07:00:00+00:00,alpha,True,35.0,1,a-1,11122646,7150.0
17525527,17525527,2021-08-07 10:27:44.635007+00:00,x,y,2021-08-16 13:00:00+00:00,2021-08-16 15:00:00+00:00,alpha,True,20.0,1,a-9,17525527,8381.0
16975202,16975202,2021-08-03 11:56:38.346082+00:00,x,y,2021-08-06 11:00:00+00:00,2021-08-06 12:55:00+00:00,beta,True,40.0,0,b-69,16975202,15670.0
9533058,9533058,2021-06-12 10:53:18.969817+00:00,x,y,2021-07-10 05:00:00+00:00,2021-07-10 06:55:00+00:00,beta,True,20.0,0,b-1,9533058,6522.0
14272820,14272820,2021-07-13 14:04:38.805344+00:00,x,y,2021-08-04 17:00:00+00:00,2021-08-04 18:59:00+00:00,gamma,True,20.0,2,c-6,14272820,13560.0
376480,376480,2021-01-11 12:58:13.293410+00:00,x,y,2021-01-19 05:15:00+00:00,2021-01-19 07:25:00+00:00,alpha,True,20.0,1,a-1,376480,10227.0
3068256,3068256,2021-03-11 17:23:02.410017+00:00,x,y,2021-05-26 11:00:00+00:00,2021-05-26 12:55:00+00:00,beta,True,20.0,0,b-69,3068256,9051.0
4843146,4843146,2021-04-19 13:44:00.564952+00:00,x,y,2021-04-25 05:00:00+00:00,2021-04-25 07:00:00+00:00,alpha,True,15.0,1,a-1,4843146,5495.0
16677641,16677641,2021-07-31 17:38:33.523425+00:00,x,y,2021-08-03 17:00:00+00:00,2021-08-03 18:59:00+00:00,gamma,True,20.0,2,c-6,16677641,9525.0
10792862,10792862,2021-06-22 09:27:32.292702+00:00,x,y,2021-06-22 17:00:00+00:00,2021-06-22 18:59:00+00:00,gamma,True,20.0,2,c-6,10792862,7620.0
3599018,3599018,2021-03-20 15:56:01.740930+00:00,x,y,2021-03-22 05:00:00+00:00,2021-03-22 07:00:00+00:00,alpha,True,15.0,1,a-1,3599018,9798.0
2389969,2389969,2021-03-01 10:33:30.180278+00:00,x,y,2021-03-06 16:00:00+00:00,2021-03-06 18:10:00+00:00,alpha,True,15.0,1,a-7,2389969,7502.0
14011400,14011400,2021-07-11 18:33:57.408044+00:00,x,y,2021-08-02 17:00:00+00:00,2021-08-02 18:59:00+00:00,gamma,True,20.0,2,c-6,14011400,13560.0
15505204,15505204,2021-07-23 02:19:46.327197+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,gamma,True,20.0,2,c-2,15505204,10280.0
21027505,21027505,2021-08-26 07:07:25.485606+00:00,x,y,2021-09-02 16:00:00+00:00,2021-09-02 18:00:00+00:00,alpha,True,15.0,1,a-23,21027505,6810.0
1020229,1020229,2021-01-29 13:40:23.068627+00:00,x,y,2021-02-12 16:00:00+00:00,2021-02-12 18:10:00+00:00,alpha,True,0.0,0,a-7,1020229,8739.0
790543,790543,2021-01-23 13:47:25.378335+00:00,x,y,2021-02-04 05:15:00+00:00,2021-02-04 07:25:00+00:00,alpha,True,20.0,1,a-1,790543,10227.0
6423638,6423638,2021-05-08 15:09:50.296003+00:00,x,y,2021-05-22 14:00:00+00:00,2021-05-22 15:55:00+00:00,beta,True,20.0,0,b-9,6423638,6755.0
14280196,14280196,2021-07-13 15:00:29.043808+00:00,x,y,2021-07-31 13:00:00+00:00,2021-07-31 15:00:00+00:00,alpha,True,35.0,1,a-9,14280196,12645.0
2423700,2423700,2021-03-01 18:19:40.642780+00:00,x,y,2021-03-20 13:30:00+00:00,2021-03-20 15:40:00+00:00,alpha,True,15.0,1,a-5,2423700,7502.0
19409251,19409251,2021-08-16 10:05:39.122583+00:00,x,y,2021-08-26 07:00:00+00:00,2021-08-26 09:00:00+00:00,alpha,True,20.0,1,a-5,19409251,8381.0
4029275,4029275,2021-03-29 19:56:27.089606+00:00,x,y,2021-03-30 15:30:00+00:00,2021-03-30 17:30:00+00:00,alpha,True,35.0,1,a-7,4029275,10799.0
351025,351025,2021-01-10 18:07:57.157688+00:00,x,y,2021-02-04 05:15:00+00:00,2021-02-04 07:25:00+00:00,alpha,True,0.0,0,a-1,351025,8739.0
3347948,3347948,2021-03-16 06:32:10.485308+00:00,x,y,2021-03-22 05:00:00+00:00,2021-03-22 07:00:00+00:00,gamma,True,20.0,1,c-2,3347948,9800.0
7407632,7407632,2021-05-21 16:13:55.611944+00:00,x,y,2021-05-27 16:00:00+00:00,2021-05-27 18:00:00+00:00,alpha,True,35.0,1,a-7,7407632,7520.0
5910829,5910829,2021-05-01 01:38:22.825619+00:00,x,y,2021-07-23 11:00:00+00:00,2021-07-23 12:55:00+00:00,beta,True,20.0,0,b-69,5910829,6786.0
18263092,18263092,2021-08-10 18:00:22.669375+00:00,x,y,2021-08-22 14:00:00+00:00,2021-08-22 16:00:00+00:00,gamma,True,20.0,1,c-4,18263092,17345.0
861257,861257,2021-01-25 12:30:04.041671+00:00,x,y,2021-02-01 13:30:00+00:00,2021-02-01 15:40:00+00:00,alpha,True,20.0,1,a-5,861257,10227.0
13030597,13030597,2021-07-05 23:22:27.789483+00:00,x,y,2021-08-15 09:45:00+00:00,2021-08-15 11:45:00+00:00,gamma,True,20.0,2,c-2,13030597,11285.0
13983332,13983332,2021-07-11 15:18:29.095536+00:00,x,y,2021-08-07 04:00:00+00:00,2021-08-07 06:00:00+00:00,alpha,True,15.0,1,a-1,13983332,7524.0
9562794,9562794,2021-06-12 14:46:53.668615+00:00,x,y,2021-07-03 07:00:00+00:00,2021-07-03 09:00:00+00:00,alpha,True,35.0,1,a-5,9562794,7124.0
18473257,18473257,2021-08-11 13:37:02.974980+00:00,x,y,2021-09-05 14:00:00+00:00,2021-09-05 16:00:00+00:00,gamma,True,20.0,2,c-4,18473257,13560.0
7572413,7572413,2021-05-23 14:23:23.400195+00:00,x,y,2021-06-16 05:00:00+00:00,2021-06-16 07:00:00+00:00,alpha,True,15.0,1,a-1,7572413,7124.0
6359693,6359693,2021-05-07 14:54:29.976993+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 06:55:00+00:00,beta,True,20.0,0,b-1,6359693,6755.0
20860487,20860487,2021-08-25 03:47:39.502342+00:00,x,y,2021-09-25 13:00:00+00:00,2021-09-25 15:00:00+00:00,alpha,True,20.0,1,a-9,20860487,8381.0
15773649,15773649,2021-07-24 21:32:55.247123+00:00,x,y,2021-07-25 14:00:00+00:00,2021-07-25 16:00:00+00:00,gamma,True,20.0,1,c-4,15773649,22885.0
19823556,19823556,2021-08-18 14:22:37.039544+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,gamma,True,20.0,2,c-2,19823556,29185.0
17675133,17675133,2021-08-08 06:31:40.320918+00:00,x,y,2021-09-08 10:00:00+00:00,2021-09-08 12:00:00+00:00,alpha,True,20.0,1,a-7,17675133,7524.0
7243608,7243608,2021-05-19 21:21:30.951259+00:00,x,y,2021-07-01 10:00:00+00:00,2021-07-01 12:00:00+00:00,alpha,True,35.0,1,a-9,7243608,7520.0
172286,172286,2021-01-05 09:59:21.162333+00:00,x,y,2021-01-08 13:00:00+00:00,2021-01-08 15:00:00+00:00,alpha,True,20.0,1,a-5,172286,10227.0
3992955,3992955,2021-03-29 04:39:53.855600+00:00,x,y,2021-03-30 15:30:00+00:00,2021-03-30 17:30:00+00:00,alpha,True,15.0,1,a-7,3992955,9798.0
795055,795055,2021-01-23 15:57:27.155924+00:00,x,y,2021-01-27 13:00:00+00:00,2021-01-27 15:00:00+00:00,alpha,True,20.0,1,a-5,795055,10227.0
8698610,8698610,2021-06-04 11:06:16.571453+00:00,x,y,2021-07-29 10:00:00+00:00,2021-07-29 12:00:00+00:00,alpha,True,35.0,1,a-7,8698610,9707.0
8789962,8789962,2021-06-05 09:20:54.888460+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 15:55:00+00:00,beta,True,20.0,0,b-9,8789962,10057.0
9310532,9310532,2021-06-10 13:40:51.244378+00:00,x,y,2021-07-08 11:00:00+00:00,2021-07-08 12:55:00+00:00,beta,True,20.0,0,b-69,9310532,10078.0
3028254,3028254,2021-03-11 08:09:31.244845+00:00,x,y,2021-03-11 17:00:00+00:00,2021-03-11 18:59:00+00:00,gamma,True,20.0,1,c-6,3028254,12175.0
6347676,6347676,2021-05-07 10:35:17.433166+00:00,x,y,2021-05-21 11:00:00+00:00,2021-05-21 12:55:00+00:00,beta,True,20.0,0,b-69,6347676,6755.0
8736023,8736023,2021-06-04 17:32:37.062733+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,True,15.0,1,a-1,8736023,9403.0
15832261,15832261,2021-07-25 09:50:00.733085+00:00,x,y,2021-08-04 17:00:00+00:00,2021-08-04 18:59:00+00:00,gamma,True,20.0,1,c-6,15832261,9280.0
4837553,4837553,2021-04-19 13:14:02.340037+00:00,x,y,2021-05-30 05:00:00+00:00,2021-05-30 07:00:00+00:00,gamma,True,20.0,1,c-2,4837553,8650.0
3149330,3149330,2021-03-12 20:26:06.367135+00:00,x,y,2021-03-23 15:30:00+00:00,2021-03-23 17:30:00+00:00,alpha,True,15.0,1,a-7,3149330,9798.0
6184302,6184302,2021-05-04 22:49:03.548441+00:00,x,y,2021-05-05 17:00:00+00:00,2021-05-05 18:59:00+00:00,gamma,True,20.0,1,c-6,6184302,7390.0
7079051,7079051,2021-05-18 04:07:13.526184+00:00,x,y,2021-06-28 05:00:00+00:00,2021-06-28 07:00:00+00:00,alpha,True,35.0,1,a-1,7079051,7520.0
19526206,19526206,2021-08-16 22:43:28.742822+00:00,x,y,2021-08-17 17:00:00+00:00,2021-08-17 18:59:00+00:00,gamma,True,20.0,2,c-6,19526206,13560.0
5326832,5326832,2021-04-23 09:44:26.298226+00:00,x,y,2021-05-11 05:00:00+00:00,2021-05-11 07:00:00+00:00,alpha,True,35.0,1,a-1,5326832,8290.0
15704895,15704895,2021-07-24 11:16:41.821983+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,1,c-6,15704895,13130.0
17242710,17242710,2021-08-05 14:08:42.512747+00:00,x,y,2021-08-07 10:00:00+00:00,2021-08-07 12:00:00+00:00,gamma,True,20.0,2,c-2,17242710,13560.0
18094912,18094912,2021-08-10 03:58:43.218037+00:00,x,y,2021-09-04 10:00:00+00:00,2021-09-04 12:00:00+00:00,gamma,True,20.0,2,c-2,18094912,13560.0
3224310,3224310,2021-03-14 06:03:36.927750+00:00,x,y,2021-03-25 05:00:00+00:00,2021-03-25 07:00:00+00:00,gamma,True,20.0,2,c-2,3224310,11300.0
1602485,1602485,2021-02-13 02:11:35.070289+00:00,x,y,2021-02-20 17:00:00+00:00,2021-02-20 18:59:00+00:00,gamma,True,32.0,1,c-6,1602485,12500.0
5624928,5624928,2021-04-26 21:52:25.050635+00:00,x,y,2021-05-02 11:00:00+00:00,2021-05-02 13:00:00+00:00,gamma,True,20.0,1,c-4,5624928,7640.0
19945897,19945897,2021-08-19 07:58:37.750934+00:00,x,y,2021-08-29 10:00:00+00:00,2021-08-29 12:00:00+00:00,gamma,True,20.0,2,c-2,19945897,11285.0
231254,231254,2021-01-07 06:18:54.283197+00:00,x,y,2021-01-11 14:00:00+00:00,2021-01-11 15:55:00+00:00,beta,False,40.0,0,b-9,231254,9888.0
19960127,19960127,2021-08-19 09:35:46.524442+00:00,x,y,2021-09-17 17:00:00+00:00,2021-09-17 18:59:00+00:00,gamma,True,20.0,1,c-6,19960127,7500.0
12312102,12312102,2021-07-02 09:56:29.666990+00:00,x,y,2021-07-05 16:00:00+00:00,2021-07-05 18:00:00+00:00,alpha,True,35.0,1,a-23,12312102,12645.0
18978026,18978026,2021-08-13 22:41:45.077657+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,gamma,True,20.0,2,c-2,18978026,19105.0
21713182,21713182,2021-08-31 13:32:38.310547+00:00,x,y,2021-09-14 05:30:00+00:00,2021-09-14 07:30:00+00:00,gamma,True,20.0,2,c-2,21713182,6870.0
18612143,18612143,2021-08-12 06:57:48.418159+00:00,x,y,2021-09-02 10:00:00+00:00,2021-09-02 12:00:00+00:00,alpha,True,20.0,1,a-7,18612143,7524.0
16367663,16367663,2021-07-29 06:10:27.224754+00:00,x,y,2021-10-10 17:00:00+00:00,2021-10-10 18:59:00+00:00,gamma,True,20.0,1,c-6,16367663,12560.0
20339528,20339528,2021-08-21 15:13:23.467066+00:00,x,y,2021-08-26 10:00:00+00:00,2021-08-26 12:00:00+00:00,gamma,True,20.0,2,c-2,20339528,11900.0
14640072,14640072,2021-07-16 03:37:22.376060+00:00,x,y,2021-07-31 13:00:00+00:00,2021-07-31 15:00:00+00:00,alpha,True,35.0,1,a-9,14640072,12645.0
10669768,10669768,2021-06-21 09:53:27.397822+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,True,35.0,1,a-1,10669768,11072.0
20369405,20369405,2021-08-21 18:55:33.074612+00:00,x,y,2021-09-04 14:00:00+00:00,2021-09-04 16:00:00+00:00,gamma,True,20.0,1,c-4,20369405,7765.0
12912520,12912520,2021-07-05 10:50:30.292493+00:00,x,y,2021-07-16 14:00:00+00:00,2021-07-16 16:00:00+00:00,gamma,True,20.0,1,c-4,12912520,15075.0
19765301,19765301,2021-08-18 08:30:39.601102+00:00,x,y,2021-08-19 17:00:00+00:00,2021-08-19 18:59:00+00:00,gamma,True,20.0,1,c-6,19765301,22130.0
11143886,11143886,2021-06-25 01:31:19.490156+00:00,x,y,2021-06-29 14:00:00+00:00,2021-06-29 16:00:00+00:00,gamma,True,20.0,1,c-4,11143886,10035.0
13292160,13292160,2021-07-07 10:01:50.553581+00:00,x,y,2021-08-14 05:00:00+00:00,2021-08-14 06:55:00+00:00,beta,True,40.0,0,b-1,13292160,8150.0
17012450,17012450,2021-08-03 17:37:01.656486+00:00,x,y,2021-08-25 17:00:00+00:00,2021-08-25 18:59:00+00:00,gamma,True,20.0,1,c-6,17012450,8750.0
994173,994173,2021-01-28 19:48:35.097915+00:00,x,y,2021-02-03 16:00:00+00:00,2021-02-03 17:55:00+00:00,beta,True,35.0,0,b-19,994173,9553.0
18132624,18132624,2021-08-10 07:53:43.919218+00:00,x,y,2021-08-17 10:00:00+00:00,2021-08-17 12:00:00+00:00,alpha,True,20.0,1,a-7,18132624,8381.0
13306849,13306849,2021-07-07 11:26:58.165027+00:00,x,y,2021-08-06 05:00:00+00:00,2021-08-06 06:55:00+00:00,beta,True,40.0,0,b-1,13306849,8150.0
17662619,17662619,2021-08-08 04:16:25.038527+00:00,x,y,2021-08-17 10:00:00+00:00,2021-08-17 12:00:00+00:00,alpha,True,15.0,1,a-7,17662619,7524.0
